dateOfLoss,occupancyType,countyCode,causeOfDamage,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,buildingDamageAmount,netBuildingPaymentAmount
2015-10-03T00:00:00.000Z,1,45019.0,2,1891.09,0.0,3121.0,1891.09
2015-10-04T00:00:00.000Z,1,45051.0,4,9815.46,1385.87,14065.0,9815.46
2015-10-03T00:00:00.000Z,3,45079.0,4,99740.19,0.0,104740.0,99740.19
2015-10-03T00:00:00.000Z,1,45043.0,4,3871.54,0.0,5871.0,3871.54
2015-10-04T00:00:00.000Z,1,45019.0,4,9882.96,0.0,11883.0,9882.96
2015-10-05T00:00:00.000Z,1,45063.0,4,106601.47,0.0,108601.0,106601.47
2015-10-10T00:00:00.000Z,1,45081.0,4,,,2199.0,0.0
2015-10-03T00:00:00.000Z,1,45019.0,0,,,,0.0
2015-10-04T00:00:00.000Z,1,45043.0,,,,,0.0
2015-10-10T00:00:00.000Z,1,45019.0,4,9046.55,0.0,8976.0,9046.55
2015-10-04T00:00:00.000Z,1,45079.0,2,,,873.0,0.0
2015-10-03T00:00:00.000Z,12,45019.0,2,,,,0.0
2015-12-23T00:00:00.000Z,1,45019.0,,,,,0.0
2015-10-28T00:00:00.000Z,1,45051.0,1,,,475.0,0.0
2015-10-03T00:00:00.000Z,3,45079.0,4,24297.0,0.0,36600.0,24297.0
2015-10-03T00:00:00.000Z,1,45019.0,4,,,1860.0,0.0
2015-10-05T00:00:00.000Z,2,45035.0,4,30388.63,0.0,31179.0,30388.63
2015-10-04T00:00:00.000Z,6,45019.0,4,26899.06,0.0,28149.0,26899.06
2015-10-05T00:00:00.000Z,1,45051.0,0,,,,0.0
2015-10-02T00:00:00.000Z,1,45051.0,4,40011.83,8142.22,41261.0,40011.83
2015-10-01T00:00:00.000Z,1,45019.0,4,,,863.0,0.0
2015-10-03T00:00:00.000Z,1,45075.0,2,24217.67,51783.29,25467.0,24217.67
2015-10-03T00:00:00.000Z,1,45019.0,4,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,18402.09,0.0,29902.0,18402.09
2015-10-03T00:00:00.000Z,1,45035.0,4,20802.1,0.0,20168.0,20802.1
2015-10-04T00:00:00.000Z,1,45079.0,2,250000.0,50000.0,255000.0,250000.0
2015-10-07T00:00:00.000Z,11,45019.0,2,8696.76,3234.88,9421.0,8696.76
2015-10-05T00:00:00.000Z,11,45019.0,4,,,,0.0
2015-10-03T00:00:00.000Z,1,45035.0,2,25345.9,10317.93,26346.0,25345.9
2015-10-06T00:00:00.000Z,1,45063.0,0,,,,0.0
2015-10-05T00:00:00.000Z,1,45019.0,4,40094.28,0.0,33714.0,40094.28
2015-10-03T00:00:00.000Z,4,45019.0,4,29337.49,0.0,31337.0,29337.49
2015-10-05T00:00:00.000Z,1,45079.0,0,,,,0.0
2015-10-04T00:00:00.000Z,1,45079.0,0,,,,0.0
2015-10-04T00:00:00.000Z,1,45079.0,0,,,,0.0
2015-10-03T00:00:00.000Z,11,45013.0,4,0.0,0.0,,0.0
2015-10-04T00:00:00.000Z,11,45035.0,0,52856.07,10500.0,54107.0,52856.07
2015-10-04T00:00:00.000Z,11,45019.0,2,6471.03,0.0,7580.0,6471.03
2015-10-04T00:00:00.000Z,1,45079.0,2,11134.62,0.0,12384.0,11134.62
2015-10-04T00:00:00.000Z,1,45055.0,2,3613.92,0.0,5113.0,3613.92
2015-10-03T00:00:00.000Z,1,45051.0,0,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,2,10344.92,732.37,11029.0,10344.92
2015-10-03T00:00:00.000Z,1,45035.0,4,23100.59,0.0,14772.0,23100.59
2015-10-05T00:00:00.000Z,1,45019.0,2,,,,0.0
2015-10-03T00:00:00.000Z,11,45019.0,4,9402.54,0.0,3924.0,9402.54
2015-10-04T00:00:00.000Z,11,45019.0,2,10827.9,0.0,12078.0,10827.9
2015-10-05T00:00:00.000Z,1,45051.0,0,,,,0.0
2015-08-31T00:00:00.000Z,1,45019.0,4,5410.87,3107.47,7138.0,5410.87
2015-10-04T00:00:00.000Z,1,45041.0,2,101450.91,8568.36,103450.0,101450.91
2015-10-04T00:00:00.000Z,11,45063.0,2,25257.09,8109.3,17209.0,25257.09
2015-10-04T00:00:00.000Z,1,45015.0,2,,,1208.0,0.0
2015-10-03T00:00:00.000Z,1,45019.0,0,,,,0.0
2015-11-15T00:00:00.000Z,1,45079.0,,,,,0.0
2015-10-03T00:00:00.000Z,11,45051.0,0,,,,0.0
2015-10-03T00:00:00.000Z,11,45019.0,4,,,,0.0
2015-10-04T00:00:00.000Z,1,45041.0,0,6907.16,0.0,8158.0,6907.16
2015-10-03T00:00:00.000Z,1,45019.0,4,21026.64,0.0,22276.0,21026.64
2015-10-04T00:00:00.000Z,1,45019.0,4,20040.45,108.41,22040.0,20040.45
2015-10-04T00:00:00.000Z,1,45019.0,4,338.37,0.0,3338.0,338.37
2015-10-04T00:00:00.000Z,1,45079.0,2,31992.84,0.0,33493.0,31992.84
2015-10-04T00:00:00.000Z,1,45079.0,2,250000.0,100000.0,175299.0,250000.0
2015-10-04T00:00:00.000Z,1,45079.0,4,129599.86,0.0,120444.0,129599.86
2015-10-04T00:00:00.000Z,1,45063.0,4,61945.41,0.0,61040.0,61945.41
2015-10-04T00:00:00.000Z,1,45051.0,0,2400.48,0.0,3651.0,2400.48
2015-10-03T00:00:00.000Z,11,45019.0,4,10945.78,0.0,11119.0,10945.78
2015-10-03T00:00:00.000Z,1,45019.0,0,,,,0.0
2015-10-02T00:00:00.000Z,11,45051.0,4,13397.88,0.0,13203.0,13397.88
2015-10-04T00:00:00.000Z,1,45079.0,2,14188.72,0.0,15188.0,14188.72
2015-10-06T00:00:00.000Z,1,45051.0,2,4170.4,0.0,5210.0,4170.4
2015-10-04T00:00:00.000Z,1,45051.0,4,943.37,0.0,2193.0,943.37
2015-10-04T00:00:00.000Z,15,45051.0,1,2239.92,0.0,3306.0,2239.92
2015-11-04T00:00:00.000Z,1,45067.0,4,50496.35,9308.21,51496.0,50496.35
2015-10-03T00:00:00.000Z,11,45035.0,2,15158.19,0.0,14632.0,15158.19
2015-10-04T00:00:00.000Z,11,45063.0,2,7226.15,0.0,7810.0,7226.15
2015-10-04T00:00:00.000Z,11,45063.0,2,24494.1,0.0,20923.0,24494.1
2015-10-04T00:00:00.000Z,1,45063.0,4,3858.11,0.0,4858.0,3858.11
2015-10-04T00:00:00.000Z,1,45019.0,4,53453.19,0.0,48161.0,53453.19
2015-10-04T00:00:00.000Z,1,45051.0,4,6174.39,0.0,7219.0,6174.39
2015-08-31T00:00:00.000Z,1,45019.0,2,14653.11,0.0,14988.0,14653.11
2015-10-04T00:00:00.000Z,1,45019.0,4,675.24,0.0,3675.0,675.24
2015-10-12T00:00:00.000Z,1,45019.0,4,949.01,0.0,1987.0,949.01
2015-10-04T00:00:00.000Z,1,45079.0,2,138812.18,0.0,141533.0,138812.18
2015-10-03T00:00:00.000Z,11,45019.0,4,7089.87,0.0,8339.0,7089.87
2015-10-04T00:00:00.000Z,1,45079.0,4,50000.0,5939.73,83306.0,50000.0
2015-10-03T00:00:00.000Z,11,45019.0,4,14474.1,0.0,19186.0,14474.1
2015-10-03T00:00:00.000Z,1,45013.0,1,5177.83,0.0,5015.0,5177.83
2015-10-03T00:00:00.000Z,1,45085.0,4,74.47,0.0,1074.0,74.47
2015-10-04T00:00:00.000Z,1,45079.0,2,3665.29,0.0,5261.0,3665.29
2015-10-04T00:00:00.000Z,15,45043.0,,,,,0.0
2015-10-03T00:00:00.000Z,11,45019.0,4,27222.62,0.0,23921.0,27222.62
2015-10-04T00:00:00.000Z,11,45019.0,4,3798.32,0.0,5048.0,3798.32
2015-10-03T00:00:00.000Z,1,45063.0,2,1724.43,0.0,6724.0,1724.43
2015-10-04T00:00:00.000Z,1,45029.0,1,5397.77,0.0,7397.0,5397.77
2015-10-04T00:00:00.000Z,11,45085.0,2,52970.4,26475.82,49695.0,52970.4
2015-10-04T00:00:00.000Z,3,45079.0,0,165135.26,0.0,167136.0,165135.26
2015-10-11T00:00:00.000Z,1,45051.0,2,17963.94,0.0,19463.0,17963.94
2015-10-04T00:00:00.000Z,6,45019.0,,,,,0.0
2015-10-05T00:00:00.000Z,1,45035.0,4,28946.58,0.0,30197.0,28946.58
2015-10-05T00:00:00.000Z,2,45051.0,0,28878.99,11649.3,30879.0,28878.99
2015-10-04T00:00:00.000Z,1,45015.0,4,6590.93,0.0,7590.0,6590.93
2015-10-04T00:00:00.000Z,1,45019.0,4,1563.27,0.0,2485.0,1563.27
2015-10-02T00:00:00.000Z,1,45019.0,4,6182.19,0.0,7469.0,6182.19
2015-10-03T00:00:00.000Z,1,45019.0,2,6810.25,0.0,7308.0,6810.25
2015-10-03T00:00:00.000Z,1,45019.0,4,13085.04,0.0,14350.0,13085.04
2015-10-04T00:00:00.000Z,1,45051.0,4,2150.33,0.0,3329.0,2150.33
2015-11-09T00:00:00.000Z,1,45019.0,0,7306.76,0.0,8557.0,7306.76
2015-10-03T00:00:00.000Z,11,45019.0,2,1845.26,0.0,3280.0,1845.26
2015-10-02T00:00:00.000Z,2,45019.0,4,23379.05,6615.61,25379.0,23379.05
2015-10-03T00:00:00.000Z,1,45079.0,2,12808.09,7722.82,15389.0,12808.09
2015-10-04T00:00:00.000Z,11,45079.0,2,202523.03,0.0,183331.0,202523.03
2015-10-04T00:00:00.000Z,18,45079.0,2,118340.63,0.0,119590.0,118340.63
2015-10-04T00:00:00.000Z,1,45055.0,2,11039.14,0.0,16039.0,11039.14
2015-10-03T00:00:00.000Z,11,45019.0,4,29797.74,6413.2,28505.0,29797.74
2015-10-03T00:00:00.000Z,1,45019.0,4,,,,0.0
2015-10-02T00:00:00.000Z,11,45051.0,4,1507.11,906.12,2634.0,1507.11
2015-10-03T00:00:00.000Z,1,45013.0,1,,,6341.0,0.0
2015-10-04T00:00:00.000Z,18,45077.0,,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,0,475.99,0.0,2476.0,475.99
2015-10-26T00:00:00.000Z,11,45035.0,2,20039.5,0.0,21290.0,20039.5
2015-11-13T00:00:00.000Z,1,45019.0,2,1181.53,0.0,2431.0,1181.53
2015-10-15T00:00:00.000Z,1,45051.0,1,16732.19,0.0,18732.0,16732.19
2015-10-03T00:00:00.000Z,11,45019.0,4,13619.78,0.0,14725.0,13619.78
2015-10-05T00:00:00.000Z,11,45043.0,1,2899.06,0.0,3899.0,2899.06
2015-10-04T00:00:00.000Z,1,45063.0,0,53118.44,467.3,50330.0,53118.44
2015-10-02T00:00:00.000Z,11,45019.0,4,5567.61,0.0,7068.0,5567.61
2015-10-02T00:00:00.000Z,1,45019.0,4,21131.34,0.0,20402.0,21131.34
2015-10-05T00:00:00.000Z,1,45043.0,,,,,0.0
2015-10-03T00:00:00.000Z,11,45019.0,2,29786.01,10827.17,30786.0,29786.01
2015-10-04T00:00:00.000Z,1,45019.0,4,,,1176.0,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,36821.56,0.0,38171.0,36821.56
2015-10-03T00:00:00.000Z,1,45019.0,4,77708.26,33359.18,72318.0,77708.26
2015-10-03T00:00:00.000Z,1,45051.0,2,99327.29,65653.7,94761.0,99327.29
2015-10-04T00:00:00.000Z,1,45019.0,4,32107.31,4451.36,33357.0,32107.31
2015-10-03T00:00:00.000Z,1,45051.0,0,31531.87,0.0,32782.0,31531.87
2015-10-04T00:00:00.000Z,1,45063.0,2,52724.39,0.0,49963.0,52724.39
2015-10-04T00:00:00.000Z,1,45019.0,4,8283.99,0.0,9598.0,8283.99
2015-10-06T00:00:00.000Z,1,45051.0,4,10265.93,0.0,12265.0,10265.93
2015-10-03T00:00:00.000Z,11,45035.0,1,1937.5,0.0,3188.0,1937.5
2015-10-03T00:00:00.000Z,11,45019.0,2,9532.06,0.0,9693.0,9532.06
2015-10-04T00:00:00.000Z,11,45063.0,4,33199.91,1411.85,29919.0,33199.91
2015-10-10T00:00:00.000Z,1,45079.0,0,,,,0.0
2015-10-05T00:00:00.000Z,1,45035.0,4,,,,0.0
2015-10-04T00:00:00.000Z,2,45079.0,2,24997.21,0.0,26997.0,24997.21
2015-12-01T00:00:00.000Z,1,45063.0,4,,,1986.0,0.0
2015-10-04T00:00:00.000Z,13,45079.0,4,86672.34,2000.94,87922.0,86672.34
2015-10-03T00:00:00.000Z,3,45079.0,4,105247.43,0.0,110247.0,105247.43
2015-10-03T00:00:00.000Z,1,45019.0,4,21901.45,10500.0,19849.0,21901.45
2015-10-03T00:00:00.000Z,11,45019.0,4,9891.66,0.0,7086.0,9891.66
2015-10-02T00:00:00.000Z,11,45019.0,4,4207.98,0.0,5670.0,4207.98
2015-10-03T00:00:00.000Z,11,45019.0,4,,,899.0,0.0
2015-11-29T00:00:00.000Z,1,45015.0,0,,,,0.0
2015-10-04T00:00:00.000Z,11,45079.0,4,32123.02,35835.96,34123.0,32123.02
2015-10-03T00:00:00.000Z,18,45075.0,4,,,,0.0
2015-10-03T00:00:00.000Z,11,45019.0,4,566.99,0.0,2565.0,566.99
2015-10-03T00:00:00.000Z,11,45027.0,4,6799.83,0.0,7784.0,6799.83
2015-10-05T00:00:00.000Z,11,45043.0,4,2340.6,0.0,6324.0,2340.6
2015-10-04T00:00:00.000Z,1,45041.0,2,,,909.0,0.0
2015-10-05T00:00:00.000Z,1,45079.0,0,,,282.0,0.0
2015-10-02T00:00:00.000Z,11,45051.0,2,,,1163.0,0.0
2015-06-03T00:00:00.000Z,11,45063.0,2,9491.66,0.0,9450.0,9491.66
2015-10-04T00:00:00.000Z,11,45079.0,4,140674.48,9600.0,121011.0,140674.48
2015-10-04T00:00:00.000Z,1,45079.0,4,73182.0,0.0,68469.0,73182.0
2015-10-04T00:00:00.000Z,1,45019.0,0,,,1151.0,0.0
2015-10-02T00:00:00.000Z,1,45051.0,4,48566.84,11392.88,48325.0,48566.84
2015-10-04T00:00:00.000Z,11,45051.0,0,757.44,0.0,2008.0,757.44
2015-10-02T00:00:00.000Z,1,45051.0,1,,,122.0,0.0
2015-10-04T00:00:00.000Z,1,45079.0,4,114404.95,0.0,87338.0,88768.67
2015-10-04T00:00:00.000Z,1,45031.0,2,7173.95,919.87,8099.0,7173.95
2015-10-03T00:00:00.000Z,1,45079.0,2,6899.06,0.0,5652.0,6899.06
2015-10-03T00:00:00.000Z,1,45019.0,4,140.11,0.0,1140.0,140.11
2015-10-04T00:00:00.000Z,4,45079.0,4,84462.24,13223.49,86462.0,84462.24
2015-10-04T00:00:00.000Z,1,45079.0,0,104046.38,0.0,106047.0,104046.38
2015-10-04T00:00:00.000Z,1,45019.0,4,95.37,0.0,3095.0,95.37
2015-10-03T00:00:00.000Z,1,45019.0,4,84366.39,35545.58,89367.0,84366.39
2015-10-03T00:00:00.000Z,1,45019.0,4,,,1906.0,0.0
2015-10-08T00:00:00.000Z,11,45089.0,0,102823.37,0.0,104074.0,102823.37
2015-10-04T00:00:00.000Z,1,45051.0,0,36166.26,0.0,37417.0,36166.26
2015-10-04T00:00:00.000Z,1,45089.0,4,30116.33,4111.27,29634.0,30116.33
2015-10-11T00:00:00.000Z,4,45051.0,2,219363.02,53680.7,220613.0,219363.02
2015-10-04T00:00:00.000Z,1,45085.0,0,965.0,0.0,2215.0,965.0
2015-10-04T00:00:00.000Z,6,45013.0,,,,,0.0
2015-10-04T00:00:00.000Z,1,45063.0,2,128331.73,0.0,121855.0,128331.73
2015-08-31T00:00:00.000Z,1,45019.0,2,16221.41,0.0,16710.0,16221.41
2015-10-05T00:00:00.000Z,1,45079.0,4,24146.61,0.0,19293.0,24146.61
2015-10-04T00:00:00.000Z,1,45079.0,4,30208.61,0.0,33986.0,30208.61
2015-10-02T00:00:00.000Z,11,45019.0,4,7555.35,0.0,8263.0,7555.35
2015-10-10T00:00:00.000Z,1,45043.0,4,20154.89,0.0,21405.0,20154.89
2015-10-04T00:00:00.000Z,11,45063.0,2,73411.66,3744.12,67463.0,73411.66
2015-10-03T00:00:00.000Z,1,45079.0,4,12058.44,1353.5,11767.0,12058.44
2015-10-05T00:00:00.000Z,4,45079.0,2,332800.0,57900.0,344533.0,332800.0
2015-10-03T00:00:00.000Z,1,45019.0,4,12324.85,0.0,14324.0,12324.85
2015-05-10T00:00:00.000Z,18,45051.0,4,15284.2,0.0,16534.0,15284.2
2015-10-05T00:00:00.000Z,11,45079.0,4,3764.35,0.0,4764.0,3764.35
2015-10-14T00:00:00.000Z,1,45043.0,2,8147.43,0.0,9397.0,8147.43
2015-10-02T00:00:00.000Z,1,45019.0,2,8279.96,0.0,6477.0,8279.96
2015-10-04T00:00:00.000Z,1,45063.0,4,65012.26,13338.7,64422.0,65012.26
2015-10-04T00:00:00.000Z,11,45019.0,4,11804.89,0.0,11156.0,11804.89
2015-10-30T00:00:00.000Z,1,45043.0,4,,,,0.0
2015-08-27T00:00:00.000Z,1,45051.0,0,32210.25,8582.28,34211.0,32210.25
2015-10-04T00:00:00.000Z,2,45019.0,4,,,,0.0
2015-10-04T00:00:00.000Z,1,45079.0,2,25518.68,0.0,21992.0,25518.68
2015-10-04T00:00:00.000Z,1,45079.0,4,31989.07,0.0,30005.0,31989.07
2015-10-05T00:00:00.000Z,2,45035.0,0,,,,0.0
2015-10-28T00:00:00.000Z,18,45051.0,1,824.44,0.0,2824.0,824.44
2015-10-03T00:00:00.000Z,11,45019.0,2,,,541.0,0.0
2015-10-04T00:00:00.000Z,11,45035.0,0,60835.41,24354.7,62086.0,60835.41
2015-10-03T00:00:00.000Z,11,45035.0,4,500.84,1142.89,5361.0,500.84
2015-09-29T00:00:00.000Z,11,45019.0,4,6512.52,0.0,7717.0,6512.52
2015-10-04T00:00:00.000Z,1,45029.0,4,,,,0.0
2015-10-02T00:00:00.000Z,1,45051.0,0,,,,0.0
2015-10-03T00:00:00.000Z,11,45015.0,0,5472.15,0.0,6723.0,5472.15
2015-10-04T00:00:00.000Z,11,45019.0,4,17987.0,0.0,16547.0,17987.0
2015-10-03T00:00:00.000Z,4,45019.0,4,3435.84,0.0,5435.0,3435.84
2015-10-04T00:00:00.000Z,1,45079.0,4,8524.72,0.0,10524.0,8524.72
2015-10-04T00:00:00.000Z,1,45019.0,0,,,,0.0
2015-10-03T00:00:00.000Z,1,45063.0,0,,,,0.0
2015-10-18T00:00:00.000Z,1,45019.0,4,,,,0.0
2015-10-04T00:00:00.000Z,4,45043.0,2,44710.9,0.0,46710.0,44710.9
2015-10-04T00:00:00.000Z,11,45079.0,2,76571.8,2063.9,70919.0,76571.8
2015-10-03T00:00:00.000Z,1,45079.0,2,21970.24,0.0,23970.0,21970.24
2015-10-04T00:00:00.000Z,11,45051.0,4,29101.17,0.0,27287.0,29101.17
2015-10-01T00:00:00.000Z,11,45063.0,2,,,1556.0,0.0
2015-10-03T00:00:00.000Z,1,45079.0,0,,,,0.0
2015-10-03T00:00:00.000Z,1,45051.0,4,8569.1,0.0,9819.0,8569.1
2015-10-02T00:00:00.000Z,11,45015.0,4,27171.45,8463.2,27249.0,27171.45
2015-10-04T00:00:00.000Z,1,45085.0,4,28960.09,0.0,30960.0,28960.09
2015-10-03T00:00:00.000Z,11,45019.0,0,,,1158.0,0.0
2015-11-09T00:00:00.000Z,1,45063.0,2,1741.12,0.0,2991.0,1741.12
2015-10-04T00:00:00.000Z,4,45085.0,4,,,3884.0,0.0
2015-10-04T00:00:00.000Z,1,45043.0,1,26022.43,0.0,20650.0,26022.43
2015-10-04T00:00:00.000Z,1,45079.0,4,512.75,0.0,2012.0,512.75
2015-10-05T00:00:00.000Z,11,45015.0,4,13014.29,0.0,15014.0,13014.29
2015-10-06T00:00:00.000Z,1,45063.0,2,67133.42,0.0,68726.0,67133.42
2015-10-03T00:00:00.000Z,1,45063.0,2,19392.13,280.09,14031.0,19392.13
2015-10-03T00:00:00.000Z,11,45019.0,4,738.67,0.0,1989.0,738.67
2015-10-04T00:00:00.000Z,1,45079.0,2,29342.22,6690.75,30592.0,29342.22
2015-10-02T00:00:00.000Z,1,45051.0,4,3009.55,0.0,4232.0,3009.55
2015-10-28T00:00:00.000Z,1,45051.0,1,,,171.0,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,,,559.0,0.0
2015-10-04T00:00:00.000Z,1,45019.0,4,13950.13,0.0,14816.0,13950.13
2015-10-04T00:00:00.000Z,11,45079.0,2,24278.05,27991.92,25278.0,24278.05
2015-10-04T00:00:00.000Z,2,45043.0,2,11722.1,0.0,13722.0,11722.1
2015-10-04T00:00:00.000Z,1,45089.0,4,123400.0,0.0,140781.0,123400.0
2015-10-06T00:00:00.000Z,1,45051.0,2,2396.64,0.0,3646.0,2396.64
2015-10-03T00:00:00.000Z,11,45035.0,4,39373.25,23299.99,38963.0,39373.25
2015-10-03T00:00:00.000Z,1,45063.0,4,34769.9,0.0,39770.0,34769.9
2015-10-03T00:00:00.000Z,1,45019.0,4,383.29,0.0,1633.0,383.29
2015-10-04T00:00:00.000Z,11,45085.0,2,17446.78,0.0,22447.0,17446.78
2015-10-02T00:00:00.000Z,1,45051.0,4,613.13,0.0,1863.0,613.13
2015-10-05T00:00:00.000Z,11,45019.0,4,,,,0.0
2015-10-21T00:00:00.000Z,1,45019.0,4,8651.18,0.0,9901.0,8651.18
2015-10-04T00:00:00.000Z,11,45019.0,2,3469.3,0.0,4719.0,3469.3
2015-10-04T00:00:00.000Z,1,45085.0,0,1213.96,0.0,2464.0,1213.96
2015-10-16T00:00:00.000Z,1,45019.0,4,,,3087.0,0.0
2015-10-02T00:00:00.000Z,1,45041.0,0,18323.64,0.0,19324.0,18323.64
2015-10-04T00:00:00.000Z,1,45079.0,4,250000.0,0.0,344128.0,250000.0
2015-10-04T00:00:00.000Z,1,45035.0,4,22072.14,0.0,19356.0,22072.14
2015-08-31T00:00:00.000Z,6,45019.0,4,500000.0,0.0,553897.0,500000.0
2015-10-03T00:00:00.000Z,11,45019.0,1,19012.02,7981.45,23262.0,19012.02
2015-10-04T00:00:00.000Z,1,45063.0,2,36232.44,0.0,38232.0,36232.44
2015-10-03T00:00:00.000Z,1,45079.0,4,,,,0.0
2015-10-03T00:00:00.000Z,1,45019.0,4,3263.4,0.0,4513.0,3263.4
2015-10-03T00:00:00.000Z,11,45019.0,4,17040.47,0.0,18290.0,17040.47
2015-10-03T00:00:00.000Z,1,45013.0,4,,,,0.0
2015-10-04T00:00:00.000Z,4,45089.0,2,170939.83,0.0,175939.0,170939.83
2015-10-03T00:00:00.000Z,1,45041.0,4,6769.43,0.0,7490.0,6769.43
2015-10-03T00:00:00.000Z,1,45015.0,4,,,831.0,0.0
2015-10-12T00:00:00.000Z,1,45019.0,2,3012.94,0.0,4599.0,3012.94
2015-10-08T00:00:00.000Z,1,45043.0,2,55685.59,27721.19,57685.0,55685.59
2015-10-05T00:00:00.000Z,1,45079.0,4,1589.55,0.0,2590.0,1589.55
2015-09-01T00:00:00.000Z,1,45019.0,4,2017.48,0.0,4017.0,2017.48
2015-10-07T00:00:00.000Z,1,45079.0,4,,,,0.0
2015-10-12T00:00:00.000Z,11,45019.0,4,,,,0.0
2015-10-05T00:00:00.000Z,1,45079.0,4,214480.25,25000.0,200032.0,214480.25
2015-05-10T00:00:00.000Z,1,45051.0,0,,,893.0,0.0
2015-08-31T00:00:00.000Z,1,45015.0,4,4449.39,0.0,5237.0,4449.39
2015-10-02T00:00:00.000Z,6,45051.0,4,119614.14,35154.29,120614.0,119614.14
2015-10-06T00:00:00.000Z,1,45075.0,0,10513.54,2755.15,11764.0,10513.54
2015-10-04T00:00:00.000Z,11,45063.0,2,107760.67,0.0,85742.0,107760.67
2015-10-03T00:00:00.000Z,11,45019.0,4,2347.51,0.0,3605.0,2347.51
2015-10-04T00:00:00.000Z,1,45063.0,2,74574.02,0.0,64137.0,74574.02
2015-10-04T00:00:00.000Z,1,45019.0,4,,,,0.0
2015-10-04T00:00:00.000Z,1,45019.0,4,38869.41,6719.09,37212.0,38869.41
2015-10-04T00:00:00.000Z,15,45043.0,,,,,0.0
2015-10-04T00:00:00.000Z,6,45019.0,2,76330.03,0.0,81330.0,76330.03
2015-10-03T00:00:00.000Z,1,45015.0,4,8544.59,0.0,10544.0,8544.59
2015-10-04T00:00:00.000Z,11,45079.0,2,250000.0,100000.0,242134.0,250000.0
2015-10-04T00:00:00.000Z,1,45079.0,2,105269.22,0.0,107269.0,105269.22
2015-10-04T00:00:00.000Z,14,45051.0,4,2395.16,0.0,6116.0,2395.16
2015-10-04T00:00:00.000Z,1,45089.0,2,207800.0,0.0,196089.0,207800.0
2015-10-04T00:00:00.000Z,1,45051.0,0,15546.06,0.0,17547.0,15546.06
2015-10-09T00:00:00.000Z,1,45051.0,2,9529.66,0.0,11030.0,9529.66
2015-10-04T00:00:00.000Z,1,45019.0,4,,,2257.0,0.0
2015-10-03T00:00:00.000Z,11,45035.0,2,51902.54,0.0,51061.0,51902.54
2015-10-03T00:00:00.000Z,1,45051.0,4,7736.3,0.0,8305.0,7736.3
2015-10-03T00:00:00.000Z,11,45019.0,2,,,,0.0
2015-10-02T00:00:00.000Z,1,45043.0,4,17054.27,0.0,16954.0,17054.27
2015-10-03T00:00:00.000Z,1,45019.0,2,8164.64,2299.96,8704.0,8164.64
2015-10-03T00:00:00.000Z,1,45063.0,2,13281.98,0.0,18282.0,13281.98
2015-10-04T00:00:00.000Z,1,45041.0,4,11035.27,0.0,11347.0,11035.27
2015-10-04T00:00:00.000Z,11,45027.0,4,12008.47,0.0,12587.0,12008.47
2015-10-04T00:00:00.000Z,11,45043.0,2,,,1103.0,0.0
2015-10-05T00:00:00.000Z,1,45019.0,4,13484.38,0.0,13008.0,13484.38
2015-10-07T00:00:00.000Z,11,45079.0,4,5678.7,0.0,5896.0,5678.7
2015-10-01T00:00:00.000Z,11,45051.0,0,10069.6,0.0,15070.0,10069.6
2015-10-04T00:00:00.000Z,11,45079.0,4,116993.92,12445.0,105539.0,116993.92
2015-10-03T00:00:00.000Z,11,45019.0,1,,,479.0,0.0
2015-10-05T00:00:00.000Z,11,45041.0,4,4655.32,5436.33,4869.0,4655.32
2015-10-02T00:00:00.000Z,1,45051.0,4,8396.31,1798.69,8849.0,8396.31
2015-10-04T00:00:00.000Z,1,45063.0,2,13305.9,0.0,15306.0,13305.9
2015-10-08T00:00:00.000Z,6,45019.0,2,37643.4,0.0,39643.0,37643.4
2015-10-03T00:00:00.000Z,1,45019.0,4,2304.33,0.0,3554.0,2304.33
2015-10-09T00:00:00.000Z,11,45051.0,4,4889.99,0.0,6140.0,4889.99
2015-10-04T00:00:00.000Z,1,45075.0,4,,,169.0,0.0
2015-10-03T00:00:00.000Z,11,45035.0,4,19243.97,1879.27,18731.0,19243.97
2015-10-04T00:00:00.000Z,1,45079.0,2,29121.73,0.0,32122.0,29121.73
2015-10-04T00:00:00.000Z,11,45079.0,2,2690.22,0.0,3271.0,2690.22
2015-10-04T00:00:00.000Z,2,45019.0,4,,,,0.0
2015-10-05T00:00:00.000Z,1,45079.0,4,14847.13,0.0,16847.0,14847.13
2015-10-03T00:00:00.000Z,6,45019.0,4,0.0,124631.17,,0.0
2015-12-31T00:00:00.000Z,11,45003.0,2,16791.03,0.0,14230.0,16791.03
2015-10-04T00:00:00.000Z,6,45019.0,,,,,0.0
2015-10-04T00:00:00.000Z,1,45019.0,4,,,,0.0
2015-10-02T00:00:00.000Z,11,45019.0,4,6229.11,1328.22,7479.0,6229.11
2015-10-05T00:00:00.000Z,1,45051.0,4,10611.45,0.0,12611.0,10611.45
2015-10-03T00:00:00.000Z,1,45015.0,2,11369.26,4207.71,12106.0,11369.26
2015-10-04T00:00:00.000Z,1,45063.0,2,38246.02,0.0,38840.0,38246.02
